Tweet_ID,Tweet,Label
6366,ديحيى ابو الحسن 730 مع جمال عنايت أوربت ،دمحمد صبحى 9 قناة 25 ، دمحسوب 930,OBJ
6367,"قال ""التوكل"" : أنا ذاهب للعمل فقال له ""النجاح"" : وأنا ذاهب معك! وقال ""التواكل"" : أنا جالس لأرتاح فقال",OBJ
6368,#شنطة_سيلين_٢٠١٤ #سيلين #شامواه السعر٢٠٠﷼ #هاي_كوالتي عرض خاص لمدة أسبوع #عروضات_خاصه #تخفيضات #الواتس_اب 0506968396,OBJ
6369,رجل تقتل ابنته ويسجن هو ورفاق دربه ثم يبتسم يوم القبض عليه انه الحق اصحابه دائمأ مطمئنون …,POS
6370,#دعوة_الصائم_لاترد #غرد_بالخير اللهم حبب إلى بنات المسلمين الحجاب الذى يرضيك اللهم آمين,OBJ
6371,ندى قررت حكومة #هشام_قنديل زيادة أسعار الغاز و الكهرباء و إليكم ردود الأفعال • عمرو أديب كل دى زيادة …,NEG
6372,يعني ناس قعدت تنكر تعرية ست البنات وبعدين قعدت تبرره مستني منهم فجأة ينتفضوا لكرامة الإنسانللأسف كلنا هندفع تمن غياب العدل في هذا البلد,NEG
6373,ميدو علم ع مرتضى منصور جامد النهاردة # #الزمالك #زمالك #تايم_لاين_زملكاوى # #,OBJ
6374,#عندنا_في_مصر عــلــمــو اولادهم ان اما الأذان يأذن لازم تطفي الأغاني بس نسيــو يــعلموهم ان اما الأذان يأذن لازم تروح المسجد,OBJ
6375,#التحرير | القبض على 47 متهما فى أحداث أسوان الدموية بين الهلايل والدابودية للتفاصيل,OBJ
6376,هذا الفيديو فعلا مؤلم يظهر مدى وحشية البشر وقدرتهم على تدمير أي شئ,NEG
6377,أد #صبري_الدمرداش ود #محمد_العوضي- #قفزة_فيليكس رووووووووووووعة  #فيزياء #علوم #نظرية,OBJ
6378,مجازر سوريا مستمرةأين الأمم المتحدة من حماية الأبرياء؟ أين العروبة والقيم التي لا نتوقف عن التشدق بها؟ الأنظمة في كل مكان تتعري أمام شعوبها,NEG
6379,: اللهم انك اعطيتنا الاسلام من غير ان نسألك فلا تحرمنا الجنة ونحن نسألك #اللهم_امين #دعاء #ادعية?,OBJ
6380,خبراء زراعيون: الشون الزراعية سبب إهدار كميات كبيرة من #القمح وسعر الاردب غير مرضي للفلاح # #مصر,NEG
6381,الليلة السابعة مساءً ندوة د علاء الأسواني بأتيلييه الاسكندرية بالازاريطة التفاصيل على هذا الرابط >>,OBJ
6382,الوطن | تقنين أوضاع جماعة الإخوان | عمرو حمزاوي:,OBJ
6383,لن نسمح بإبادة جماعية في جنوب السودان #العربية #كينيا #السودان,OBJ
6384,#نبض_رابعة | #شاهد معتقلين المنيا في قاعة المحكمة يهتفون ساخرين من القاضي و من فضيحة زوجتة مع مدرب الكراتيه (,NEG
6385,"مقال للأسواني بعنوان ""قبل أن تدلى بصوتك فى الإعادة"" يوضح اسباب مقاطعته للانتخابات بتاريخ4 يونيو2012 ميشيل جورج",OBJ
6386,#البنوك تقرض #الحكومة 5 مليارات جنيه لسد عجز الموازنة اليوم || لمزيد من التفاصيل على الرابط,OBJ
6387,"المعنى الحقيقي للوطنية المعنى الحقيقي للضحكة الصافية #باسم""",POS
6388,كل من ينزل مظاهرة بسلاح أيا كان انتماءه السياسي هو مشروع قاتل يجب محاكمته,NEG
6389,والد #جيكا هو اللى كان داخل مع #حمدرين يوم تسليم التوكيلات #واحد_مننا,POS
6390,#دخلنا الترم فى #مارس وهنمتحن فى أول #مايو #وهنسقط فى نص #مايو ودة بقة #قمة #الأعجاز #العلمى :) #,OBJ
6391,1 رئيس فرنسا رئيس لكل الفرنسيين مش فصيل واحد !,OBJ
6392,"هل بدأ #الجيش السوري عملية ""#حلب الكبرى""؟ #دمشق #الراموسة #الشيشان #الليرمون #المطاحن #المدينة # #الجيش_الحر",OBJ
6393,الآن محاضره عن الصحابي الجليل وخليفة رسول الله #عثمان_بن_عفان #ذو_النورين #إذاعه_القرآن,POS
6394,انا باسأل لان دلوقتي مواضبع كتير بقت تطلع من النت والاعلام يزيط ويطلع مصدره اي كلامزي موضوع تأجير قناة السويس او تصدير السولار لغزة,OBJ
6395,أيها الاخوان الا تذكرون 52 شهيدا قتلتهم شرطة محمد ابراهيم بأوامر من مرسي عندما شكر مرسي القتلة واعلن حظر التجول اعترفوا بجرائمكم,NEG
6396,ان ينتزع رئيس منتخب صلاحياته القانونية من المجلس العسكري شيء وان يعطل الرئيس القانون ويلغي القضاء شيء اخريدهشني الا ترى الفرق,NEUTRAL
6397,خلافات بين البلتاجي والعريان وصفوت حجازي وهل سيتم التضحية بصفوت حجازي ؟ # …,OBJ
6398,خارطة الطريق تستلزم مشاركة وطنية بعيدة عن العنف #السادة_المحترمون,NEUTRAL
6399,أمي ولك في هذا اليوم دعوه ؛ حفظك الله من كل سوء ياجنتي حفظ الله أمي وأمهاتكم وجميع أمهات المسلمين #عيد_الأم …,POS
6400,احترامنا للجميع لكن من لديه مشكلة مع صوت عاقل متزن كصوت __ لديه مشكلة حقيقية,NEUTRAL
6401,بقلب القنوات لقيت عكاشه على الفراعين قام شاورلي من الشاشه وقالي ازيك ياهشام و شخط في عمال الإستوديو وقال اظبط الإضاءه,OBJ
6402,عاجل | بعد دقائق، الدكتور عبد المنعم أبو الفتوح ضيف في برنامج آخر كلام مع الإعلامي يسري فودة يتحدث عن اعتصام ميدان,OBJ
6403,#غرد_بصورة #غرد_بذكر_الله,OBJ
6404,طيب اذونات الخزانة اللي الحكومة بتبيعها، مش دي ربا؟ طب الدين الداخلي، و المشروعات الممولة من البنك اللي عليها فايدة ولسه,NEG
6405,: #معرض_الكتاب #مخيليف جانب من صور الأفتتاح,OBJ
6406,فوشيا+موف+بنّي+دهبي+ ٢ كيلو دقيق أبيض تحت العينين ياااااظلمة س,NEG
6407,#تنويه_البرنامج اللي دخل السياسه يتحمل كل تيتها ومنهم التيت اللي هيطلع من البرنامج ! للكبار فقط,OBJ
6408,#حاجات_بتفرح_في_مصر لمة رمضان,POS
6409,خمس الاف #الامارات #الهلال #النصر #السعودية #الكويت #قطر #الرياض #مكة #رتويت # #دبي #الشارقة # #غرد_بصورة 982,OBJ
6410,"#غرد_بطولك؟ 179-180 يالله اتحفوني😂؟"" ١٦٠ - ١٦١ *تتفشل*",OBJ
6411,ليلى فتاة مسلمة ربتها جدتها المسيحية، شاهد لقاء عمرو خالد مع ليلى وجدتها,OBJ
6412,9سبتمبر عيد الفلاح الذى ظلمته السلطة واهملته المعارضة نحتاج لاصلاح زراعى جديد و نقابة مستقلة للفلاحين لا تغيير بدون الجماهير وفى قلبها الفلاحين,NEG
6413,لم ادعم مرسي وقاطعت الانتخابات اعتراضا على عدم عزل شفيق وعدم محاكمته لكن مرسي الفائز طبقا لتقارير القضاة المستقلين الثورة إخلاص للحقيقة,NEUTRAL
6414,ياسر أبو عمّار في #سياسة_في_دين :علي الجزيره غيّرت موقفي من حزب #النور بسبب مواقفه المخزية مع الرّئيس #محمد_مرسي,NEUTRAL
6415,الليلة، الموقف من سد النهضة مع د عمرو حمزاوي و د علاء الظواهري، يعقبه لقاء خاص مع بطل مصر و العالم في الاسكواش,OBJ
6416,#كلمه_بتتقال_في_البيت_كل_يوم جيت ؟ لا هذا استنساخ مني انا ماجيت,OBJ
6417,#جمال #خيال #حقيقه #جميل #درر #حكم #أعجبني #حكمه #بقلمي #شوق #بوح #شعر #قصيد #رتويت خمس الاف متابع بـ 200 ريال /3125,OBJ
6418,: #فكرة_جميلة وش رايكم؟ ,OBJ
6419,عصام خليل سكرتيرا عاما لحزب المصريين الأحرار #مصر #ميدان_التحرير,OBJ
6420,كان معى في ذلك الوقت الاستاذ عمرو مصطفي السعيد نجل وزير الاقتصاد الأسبق دمصطفي السعيد الذي شاركنا في الثورة ومعه حرمه ووالدة زوجته وشقيقيه5,OBJ
6421,#لو_ده_جنان_إتجنن لما تشوف واحد بيعاكس واحده روح اعمل اخوها,NEUTRAL
6422,ملف العدالة الاجتماعية هو الملف الاهم و الابرز لمحاربة الافكار المتطرفه,NEUTRAL
6423,"قال الرئيس المتصهين #محمود_عباس إن ما حدث لـ #اليهود في ""#الهولوكوست"" هو أبشع جريمة عرفتها البشرية في العصر الحديث #أخبار #ف…",NEG
6424,#شاهد بالفيديو روسي يعلم طفله الصغير التدخين #منوعات #غرد_بصورة,OBJ
6425,نظم أهالى #المطرية الجمعة مسيرة مناهضة للانقلاب العسكري ، استجابة لدعوة التحالف الوطنى لدعم الشرعية ، انطلقت من,OBJ
6426,اخبار صباحية هبوط البورصة اليومى وتراجع مؤشرها الرئيسي وخسائرالمستثمرين الباهظة بكره تشوفو مصر,NEG
6427,"استغربكم ياآل المنتصف حينمالم تصدقوا #مرسي حينماقال""…",OBJ
6428,رابط وتحميل عدد اليوم من المعصرة: اهلاوس بصرية ومسامرات صيفية ـ قلمين ـ سفاسف الأمور ـ تناتيش ونغابيش ـأب تحت التمرين,OBJ
6429,ربنا يبارك فيكم,POS
6430,هو كل كلب ولا كلبة يمسك منصب فاكر أنه ممكن يتحكم في تاريخ البلد دي على أشكالكم الضالة #مبارك #أكتوبر #سيناء #نصر,NEG
6431,باقي المعونة الأمريكية لهذا العام التي تم تجميدها تساوي فقط 585 مليون دولار ولكن هذه أول مرة تتجمد منذ كامب ديفيد,OBJ
